Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Mike Hudson,1988-89,21,CHI,NHL,41,7,16,23,20,45,,"","",,,,,,,"",,,,,,,,28,5,41,6,-12,0.6,0.1,0.8
Mike Hudson,1989-90,22,CHI,NHL,49,9,12,21,56,51,,"","",,,,,,,"",,,,,,,,32,3,38,6,-3,0.3,0.5,0.8
Mike Hudson,1990-91,23,CHI,NHL,55,7,9,16,62,53,,"","",,,,,,,"",,,,,,,,24,1,24,6,5,-0.3,0.9,0.6
Mike Hudson,1991-92,24,CHI,NHL,76,14,15,29,92,97,,"","",,,,,,,"",,,,,,,,38,5,59,15,-11,0.4,0.9,1.3
Mike Hudson,1992-93,25,TOT,NHL,41,1,7,8,46,35,,"","",,,,,,,"",,,,,,,,15,1,27,6,-7,-0.9,0.4,-0.5
Mike Hudson,1993-94,26,NYR,NHL,48,4,7,11,47,48,,"","",,,,,,,"",,,,,,,,18,1,22,0,-5,-0.6,0.5,-0.1
Mike Hudson,1994-95,27,PIT,NHL,40,2,9,11,34,33,,"","",,,,,,,"",,,,,,,,17,0,27,9,-1,-0.4,0.2,-0.2
Mike Hudson,1995-96,28,TOT,NHL,59,5,12,17,55,59,,"","",,,,,,,"",,,,,,,,21,2,23,6,2,-0.4,1.0,0.6
Mike Hudson,1996-97,29,PHX,NHL,7,0,0,0,2,9,,"","",,,,,,,"",,,,,,,,1,0,5,0,-4,-0.3,0.0,-0.3
Lyle Odelein,1989-90,21,MTL,NHL,8,0,2,2,33,1,,"","",,,,,,,"",,,,,,,,5,0,6,0,-1,0.0,0.4,0.4
Lyle Odelein,1990-91,22,MTL,NHL,52,0,2,2,259,25,,"","",,,,,,,"",,,,,,,,36,1,34,6,7,-1.0,3.3,2.3
Lyle Odelein,1991-92,23,MTL,NHL,71,1,7,8,212,43,,"","",,,,,,,"",,,,,,,,42,0,32,5,15,-0.8,5.3,4.5
Lyle Odelein,1992-93,24,MTL,NHL,83,2,14,16,205,79,,"","",,,,,,,"",,,,,,,,86,0,69,18,35,-0.4,5.8,5.5
Lyle Odelein,1993-94,25,MTL,NHL,79,11,29,40,276,116,,"","",,,,,,,"",,,,,,,,100,31,87,26,8,2.6,4.5,7.2
Lyle Odelein,1994-95,26,MTL,NHL,48,3,7,10,152,74,,"","",,,,,,,"",,,,,,,,37,4,54,8,-13,0.2,1.6,1.8
Lyle Odelein,1995-96,27,MTL,NHL,79,3,14,17,230,74,,"","",,,,,,,"",,,,,,,,67,3,72,16,8,0.2,4.3,4.6
Lyle Odelein,1996-97,28,NJD,NHL,79,3,13,16,110,93,,"","",,,,,,,"",,,,,,,,75,10,54,5,16,0.2,6.1,6.3
Lyle Odelein,1997-98,29,NJD,NHL,79,4,19,23,171,76,,"","",,,,,,,"",,,,,,,,71,13,64,17,11,1.1,5.6,6.7
Lyle Odelein,1998-99,30,NJD,NHL,70,5,26,31,114,101,,1392,19:53,,,,,,,"",,,,,,,,71,20,56,11,6,2.3,2.9,5.2
Lyle Odelein,1999-00,31,TOT,NHL,73,2,22,24,123,89,,1300,17:48,,,,,,,"",,,,,,,,57,8,63,5,-9,1.3,1.9,3.2
Lyle Odelein,2000-01,32,CBJ,NHL,81,3,14,17,118,104,,1743,21:31,,,,,,,"",,,,,,,,58,12,92,30,-16,0.3,2.8,3.1
Lyle Odelein,2001-02,33,TOT,NHL,77,2,16,18,93,86,,1735,22:32,,,,,,,"",,,,,,,,44,7,83,18,-28,0.4,2.4,2.8
Lyle Odelein,2002-03,34,TOT,NHL,68,7,4,11,82,78,,1294,19:02,,,,,,,"",,,,,,,,42,0,47,12,7,0.6,3.2,3.8
Lyle Odelein,2003-04,35,FLA,NHL,82,4,12,16,88,67,,1549,18:53,,,,,,,"",,,,,,,,53,11,65,16,-7,0.5,3.0,3.6
Lyle Odelein,2005-06,37,PIT,NHL,27,0,1,1,50,17,,438,16:13,,,,,,,"",,,,,,,,9,2,32,15,-10,-0.4,0.0,-0.4
Rick Lessard,1988-89,21,CGY,NHL,6,0,1,1,2,0,,"","",,,,,,,"",,,,,,,,2,0,4,0,-2,0.0,0.2,0.1
Rick Lessard,1990-91,23,CGY,NHL,1,0,1,1,0,0,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.1,0.0,0.0
Rick Lessard,1991-92,24,SJS,NHL,8,0,2,2,16,4,,"","",,,,,,,"",,,,,,,,4,0,10,2,-4,0.0,0.2,0.2
Rich Pilon,1988-89,20,NYI,NHL,62,0,14,14,242,47,,"","",,,,,,,"",,,,,,,,53,9,74,21,-9,-0.2,2.7,2.5
Rich Pilon,1989-90,21,NYI,NHL,14,0,2,2,31,5,,"","",,,,,,,"",,,,,,,,8,0,17,11,2,-0.1,0.8,0.7
Rich Pilon,1990-91,22,NYI,NHL,60,1,4,5,126,33,,"","",,,,,,,"",,,,,,,,41,1,76,24,-12,-0.8,2.6,1.8
Rich Pilon,1991-92,23,NYI,NHL,65,1,6,7,183,27,,"","",,,,,,,"",,,,,,,,57,2,85,29,-1,-0.7,2.5,1.8
Rich Pilon,1992-93,24,NYI,NHL,44,1,3,4,164,20,,"","",,,,,,,"",,,,,,,,28,0,52,20,-4,-0.5,1.9,1.3
Rich Pilon,1993-94,25,NYI,NHL,28,1,4,5,75,20,,"","",,,,,,,"",,,,,,,,17,0,31,10,-4,-0.1,1.1,1.0
Rich Pilon,1994-95,26,NYI,NHL,20,1,1,2,40,11,,"","",,,,,,,"",,,,,,,,8,1,14,4,-3,-0.1,0.7,0.6
Rich Pilon,1995-96,27,NYI,NHL,27,0,3,3,72,7,,"","",,,,,,,"",,,,,,,,14,0,30,7,-9,-0.3,0.7,0.4
Rich Pilon,1996-97,28,NYI,NHL,52,1,4,5,179,17,,"","",,,,,,,"",,,,,,,,37,0,42,9,4,-0.4,2.6,2.2
Rich Pilon,1997-98,29,NYI,NHL,76,0,7,7,291,37,,"","",,,,,,,"",,,,,,,,38,0,57,20,1,-0.9,4.0,3.1
Rich Pilon,1998-99,30,NYI,NHL,52,0,4,4,88,27,,862,16:35,,,,,,,"",,,,,,,,22,0,43,13,-8,-0.4,1.3,0.9
Rich Pilon,1999-00,31,TOT,NHL,54,0,6,6,70,16,,889,16:28,,,,,,,"",,,,,,,,32,0,50,16,-2,-0.3,1.9,1.5
Rich Pilon,2000-01,32,NYR,NHL,69,2,9,11,175,24,,1164,16:52,,,,,,,"",,,,,,,,49,1,73,23,-2,0.1,1.3,1.4
Rich Pilon,2001-02,33,STL,NHL,8,0,2,2,9,3,,102,12:45,,,,,,,"",,,,,,,,4,0,5,0,-1,0.1,0.1,0.3
Dean Morton,1989-90,21,DET,NHL,1,1,0,1,2,2,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.1,0.0,0.1
Rene Chapdelaine,1990-91,24,LAK,NHL,3,0,1,1,10,1,,"","",,,,,,,"",,,,,,,,3,0,3,1,1,0.0,0.2,0.2
Rene Chapdelaine,1991-92,25,LAK,NHL,16,0,1,1,10,6,,"","",,,,,,,"",,,,,,,,9,0,12,3,0,-0.3,0.7,0.5
Rene Chapdelaine,1992-93,26,LAK,NHL,13,0,0,0,12,5,,"","",,,,,,,"",,,,,,,,4,0,12,2,-6,-0.3,0.1,-0.1
Francois Guay,1989-90,21,BUF,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Randy Skarda,1989-90,21,STL,NHL,25,0,5,5,11,8,,"","",,,,,,,"",,,,,,,,20,1,17,0,2,-0.1,1.4,1.3
Randy Skarda,1991-92,23,STL,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Ron Hoover,1989-90,23,BOS,NHL,2,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.1,0.0,-0.1
Ron Hoover,1990-91,24,BOS,NHL,15,4,0,4,31,17,,"","",,,,,,,"",,,,,,,,6,0,6,0,0,0.1,0.2,0.2
Ron Hoover,1991-92,25,STL,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Rick Hayward,1990-91,24,LAK,NHL,4,0,0,0,5,0,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.2,0.1
Murray Baron,1989-90,22,PHI,NHL,16,2,2,4,12,18,,"","",,,,,,,"",,,,,,,,11,0,12,0,-1,0.1,0.7,0.8
Murray Baron,1990-91,23,PHI,NHL,67,8,8,16,74,86,,"","",,,,,,,"",,,,,,,,60,13,57,7,-3,0.4,3.6,4.1
Murray Baron,1991-92,24,STL,NHL,67,3,8,11,94,55,,"","",,,,,,,"",,,,,,,,47,1,68,19,-3,-0.3,3.1,2.8
Murray Baron,1992-93,25,STL,NHL,53,2,2,4,59,42,,"","",,,,,,,"",,,,,,,,41,1,56,11,-5,-0.7,2.8,2.2
Murray Baron,1993-94,26,STL,NHL,77,5,9,14,123,73,,"","",,,,,,,"",,,,,,,,57,2,101,32,-14,0.0,2.9,2.9
Murray Baron,1994-95,27,STL,NHL,39,0,5,5,93,28,,"","",,,,,,,"",,,,,,,,38,0,52,23,9,-0.4,1.8,1.4
Murray Baron,1995-96,28,STL,NHL,82,2,9,11,190,86,,"","",,,,,,,"",,,,,,,,61,3,98,43,3,-0.4,5.0,4.6
Murray Baron,1996-97,29,TOT,NHL,79,1,7,8,122,64,,"","",,,,,,,"",,,,,,,,59,1,101,23,-20,-0.7,1.8,1.0
Murray Baron,1997-98,30,PHX,NHL,45,1,5,6,106,23,,"","",,,,,,,"",,,,,,,,23,0,50,17,-10,-0.2,1.2,1.0
Murray Baron,1998-99,31,VAN,NHL,81,2,6,8,115,53,,1477,18:14,,,,,,,"",,,,,,,,44,2,99,34,-23,-0.4,1.3,0.9
Murray Baron,1999-00,32,VAN,NHL,81,2,10,12,67,48,,1750,21:36,,,,,,,"",,,,,,,,62,1,85,32,8,-0.4,3.8,3.4
Murray Baron,2000-01,33,VAN,NHL,82,3,8,11,63,56,,1591,19:24,,,,,,,"",,,,,,,,47,1,98,39,-13,-0.2,1.9,1.7
Murray Baron,2001-02,34,VAN,NHL,61,1,6,7,68,38,,1034,16:57,,,,,,,"",,,,,,,,37,0,55,26,8,-0.2,2.5,2.2
Murray Baron,2002-03,35,VAN,NHL,78,2,4,6,62,34,,1327,17:01,,,,,,,"",,,,,,,,41,0,59,31,13,-0.5,3.5,3.0
Murray Baron,2003-04,36,STL,NHL,80,1,5,6,61,57,,1538,19:14,,,,,,,"",,,,,,,,40,0,72,26,-6,-0.9,3.5,2.6
Marc Potvin,1990-91,24,DET,NHL,9,0,0,0,55,13,,"","",,,,,,,"",,,,,,,,3,0,7,0,-4,-0.3,0.0,-0.4
Marc Potvin,1991-92,25,DET,NHL,5,1,0,1,52,4,,"","",,,,,,,"",,,,,,,,1,0,3,0,-2,0.0,0.0,-0.1
Marc Potvin,1992-93,26,LAK,NHL,20,0,1,1,61,7,,"","",,,,,,,"",,,,,,,,1,0,11,0,-10,-0.7,-0.1,-0.8
Marc Potvin,1993-94,27,TOT,NHL,54,2,3,5,272,26,,"","",,,,,,,"",,,,,,,,7,1,14,0,-8,-1.5,0.5,-0.9
Marc Potvin,1994-95,28,BOS,NHL,6,0,1,1,4,4,,"","",,,,,,,"",,,,,,,,1,0,0,0,1,-0.1,0.1,0.0
Marc Potvin,1995-96,29,BOS,NHL,27,0,0,0,12,14,,"","",,,,,,,"",,,,,,,,1,0,3,0,-2,-1.1,0.2,-0.8
Dave McLlwain,1987-88,21,PIT,NHL,66,11,8,19,40,65,,"","",,,,,,,"",,,,,,,,28,2,35,8,-1,-0.3,0.7,0.4
Dave McLlwain,1988-89,22,PIT,NHL,24,1,2,3,4,14,,"","",,,,,,,"",,,,,,,,5,1,15,0,-11,-0.6,-0.1,-0.7
Dave McLlwain,1989-90,23,WIN,NHL,80,25,26,51,60,180,,"","",,,,,,,Selke-7,,,,,,,,64,9,70,14,-1,2.5,1.0,3.5
Dave McLlwain,1990-91,24,WIN,NHL,60,14,11,25,46,104,,"","",,,,,,,"",,,,,,,,40,2,75,24,-13,0.8,0.6,1.4
Dave McLlwain,1991-92,25,TOT,NHL,73,10,18,28,36,91,,"","",,,,,,,"",,,,,,,,38,2,84,39,-9,0.2,0.6,0.8
Dave McLlwain,1992-93,26,TOR,NHL,66,14,4,18,30,85,,"","",,,,,,,"",,,,,,,,23,3,63,25,-18,-0.1,0.6,0.4
Dave McLlwain,1993-94,27,OTT,NHL,66,17,26,43,48,115,,"","",,,,,,,"",,,,,,,,62,13,123,34,-40,2.5,-0.1,2.3
Dave McLlwain,1994-95,28,OTT,NHL,43,5,6,11,22,48,,"","",,,,,,,"",,,,,,,,17,3,59,19,-26,-0.1,-0.2,-0.3
Dave McLlwain,1995-96,29,TOT,NHL,19,2,5,7,6,20,,"","",,,,,,,"",,,,,,,,9,1,15,2,-5,0.0,0.0,0.0
Dave McLlwain,1996-97,30,NYI,NHL,4,1,1,2,0,3,,"","",,,,,,,"",,,,,,,,3,1,4,0,-2,0.1,0.0,0.1
Lance Pitlick,1994-95,27,OTT,NHL,15,0,1,1,6,11,,"","",,,,,,,"",,,,,,,,5,1,12,3,-5,-0.2,0.4,0.2
Lance Pitlick,1995-96,28,OTT,NHL,28,1,6,7,20,13,,"","",,,,,,,"",,,,,,,,14,0,26,4,-8,0.2,1.0,1.1
Lance Pitlick,1996-97,29,OTT,NHL,66,5,5,10,91,54,,"","",,,,,,,"",,,,,,,,38,0,54,18,2,0.1,4.0,4.1
Lance Pitlick,1997-98,30,OTT,NHL,69,2,7,9,50,66,,"","",,,,,,,"",,,,,,,,43,0,45,10,8,-0.3,4.7,4.4
Lance Pitlick,1998-99,31,OTT,NHL,50,3,6,9,33,34,,833,16:39,,,,,,,"",,,,,,,,32,0,33,8,7,0.4,2.2,2.6
Lance Pitlick,1999-00,32,FLA,NHL,62,3,5,8,44,26,,1027,16:33,,,,,,,"",,,,,,,,49,0,52,10,7,0.0,2.6,2.6
Lance Pitlick,2000-01,33,FLA,NHL,68,1,2,3,42,24,,924,13:35,,,,,,,"",,,,,,,,25,0,42,12,-5,-0.6,1.6,1.1
Lance Pitlick,2001-02,34,FLA,NHL,35,1,1,2,12,15,,328,9:22,,,,,,,"",,,,,,,,7,0,23,2,-14,0.0,-0.5,-0.5
Dan Keczmer,1990-91,22,MNS,NHL,9,0,1,1,6,6,,"","",,,,,,,"",,,,,,,,2,0,2,0,0,-0.1,0.5,0.4
Dan Keczmer,1991-92,23,HAR,NHL,1,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,1,1,1,0,-1,0.0,0.0,0.0
Dan Keczmer,1992-93,24,HAR,NHL,23,4,4,8,28,38,,"","",,,,,,,"",,,,,,,,24,4,23,0,-3,0.4,0.8,1.2
Dan Keczmer,1993-94,25,TOT,NHL,69,1,21,22,60,116,,"","",,,,,,,"",,,,,,,,80,41,56,9,-8,0.5,2.6,3.1
Dan Keczmer,1994-95,26,CGY,NHL,28,2,3,5,10,33,,"","",,,,,,,"",,,,,,,,18,2,13,4,7,0.1,1.7,1.7
Dan Keczmer,1995-96,27,CGY,NHL,13,0,0,0,14,13,,"","",,,,,,,"",,,,,,,,3,1,8,0,-6,-0.3,0.3,0.1
Dan Keczmer,1996-97,28,DAL,NHL,13,0,1,1,6,10,,"","",,,,,,,"",,,,,,,,8,0,6,1,3,-0.2,0.9,0.7
Dan Keczmer,1997-98,29,DAL,NHL,17,1,2,3,26,9,,"","",,,,,,,"",,,,,,,,11,1,5,0,5,0.1,1.4,1.5
Dan Keczmer,1998-99,30,TOT,NHL,38,0,1,1,34,24,,418,11:00,,,,,,,"",,,,,,,,9,0,18,4,-5,-0.3,0.5,0.2
Dan Keczmer,1999-00,31,NSH,NHL,24,0,5,5,28,21,,430,17:56,,,,,,,"",,,,,,,,14,0,27,11,-2,0.1,0.8,0.9
Greg Hawgood,1987-88,19,BOS,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,0.0
Greg Hawgood,1988-89,20,BOS,NHL,56,16,24,40,84,132,,"","",,,,,,,Calder-7,,,,,,,,88,31,63,10,4,3.0,3.7,6.7
Greg Hawgood,1989-90,21,BOS,NHL,77,11,27,38,76,127,,"","",,,,,,,"",,,,,,,,67,14,43,2,12,2.1,5.4,7.5
Greg Hawgood,1990-91,22,EDM,NHL,6,0,1,1,6,9,,"","",,,,,,,"",,,,,,,,3,2,4,1,-2,0.0,0.2,0.1
Greg Hawgood,1991-92,23,EDM,NHL,20,2,11,13,22,24,,"","",,,,,,,"",,,,,,,,34,4,16,5,19,0.8,1.9,2.6
Greg Hawgood,1992-93,24,TOT,NHL,69,11,35,46,74,138,,"","",,,,,,,"",,,,,,,,89,42,60,5,-8,2.9,2.6,5.5
Greg Hawgood,1993-94,25,TOT,NHL,64,6,28,34,36,112,,"","",,,,,,,"",,,,,,,,68,41,18,0,9,2.0,3.7,5.7
Greg Hawgood,1994-95,26,PIT,NHL,21,1,4,5,25,17,,"","",,,,,,,"",,,,,,,,10,4,4,0,2,0.1,0.7,0.8
Greg Hawgood,1996-97,28,SJS,NHL,63,6,12,18,69,83,,"","",,,,,,,"",,,,,,,,39,20,44,3,-22,1.1,1.7,2.8
Greg Hawgood,1999-00,31,VAN,NHL,79,5,17,22,26,70,,1358,17:11,,,,,,,"",,,,,,,,69,16,54,6,5,1.3,2.9,4.2
Greg Hawgood,2000-01,32,VAN,NHL,16,2,5,7,6,16,,239,14:55,,,,,,,"",,,,,,,,18,7,3,0,8,0.7,1.1,1.7
Greg Hawgood,2001-02,33,DAL,NHL,2,0,0,0,2,1,,13,6:21,,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Bobby Babcock,1990-91,22,WSH,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.1,0.0
Bobby Babcock,1992-93,24,WSH,NHL,1,0,0,0,2,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.1,0.0
Shaun Sabol,1989-90,23,PHI,NHL,2,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.1,0.1
Tom Bissett,1990-91,24,DET,NHL,5,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,1,0,5,0,-4,-0.2,-0.1,-0.3
Stan Drulia,1992-93,25,TBL,NHL,24,2,1,3,10,22,,"","",,,,,,,"",,,,,,,,10,1,10,2,1,-0.5,0.4,-0.1
Stan Drulia,1999-00,32,TBL,NHL,68,11,22,33,24,94,,1130,16:37,,,,,,,"",,,,,,,,47,10,78,23,-18,1.4,0.5,1.9
Stan Drulia,2000-01,33,TBL,NHL,34,2,4,6,18,20,,363,10:41,,,,,,,"",,,,,,,,8,2,31,14,-11,-0.2,0.0,-0.2
Todd Hawkins,1988-89,22,VAN,NHL,4,0,0,0,9,2,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,-0.2,0.0,-0.1
Todd Hawkins,1989-90,23,VAN,NHL,4,0,0,0,6,3,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,-0.2,0.0,-0.1
Todd Hawkins,1991-92,25,TOR,NHL,2,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,0.0
Vladimir Krutov,1989-90,29,VAN,NHL,61,11,23,34,20,81,,"","",,,,,,,"",,,,,,,,53,18,45,5,-5,1.0,0.8,1.8
Arto Blomsten,1993-94,28,WIN,NHL,18,0,2,2,6,15,,"","",,,,,,,"",,,,,,,,6,1,15,4,-6,-0.2,0.5,0.3
Arto Blomsten,1994-95,29,TOT,NHL,5,0,1,1,2,1,,"","",,,,,,,"",,,,,,,,3,0,2,1,2,0.0,0.3,0.3
Arto Blomsten,1995-96,30,LAK,NHL,2,0,1,1,0,1,,"","",,,,,,,"",,,,,,,,2,0,2,1,1,0.0,0.2,0.2
Sean Williams,1991-92,24,CHI,NHL,2,0,0,0,4,0,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.0,0.0
